FDC,"Rutland Kroger Structure
Delta Wing
Bravo Section FDC",37.652254,-77.402522
FDC,Hanover Emergency Center,37.65235,-77.39895
FDC,"Rutland Kroger Structure
Delta Wing
Delta Section",37.652489,-77.402757
FDC,Cool Spring Baptist,37.656242,-77.408297
FDC,"Hanover Commons Shopping Center
Delta Wing FDC",37.658093,-77.384719
FDC,Hanover Commons Food Lion,37.6585,-77.384007
FDC,"Hanover Commons Shopping Center
Bravo Wing FDC",37.658948,-77.383947
FDC,Hanvoer Family Physicians Atlee Station,37.662296,-77.410138
FDC,Atlee High FDC,37.664062,-77.410292
FDC,Chickahominy Middle FDC,37.666615,-77.412352
FDC,Cool Spring Elementary FDC,37.669033,-77.411824
FDC,Honey Meadows Clubhouse,37.673599,-77.412352
FDC,Virginia Sprinkler,37.682297,-77.457745
FDC,Extra Space Storage,37.684149,-77.463267
FDC,Green Top,37.68437,-77.453206
FDC,Oak Knoll Middle School FDC,37.684883,-77.383682
FDC,Home Depot Lakeridge,37.686843,-77.458164
FDC,Hanover High Greenhouse,37.687199,-77.385298
FDC,"Charleston Ridge, 10455, C/D Corner ",37.68776949,-77.43967786
FDC,"Charleston Ridge, 10453, side C",37.68813218,-77.43898049
FDC,"Charleston Ridge, 10453, A/D Corner ",37.68816428,-77.43990485
FDC,"Charleston Ridge, 10451, B/C Corner ",37.68824096,-77.43898854
FDC,Hanover Highschool FDC,37.688616,-77.38614
FDC,Trades and Technologies FDC,37.688903,-77.389292
FDC,"Charleston Ridge, 10449, A/B Corner ",37.68891593,-77.43835218
FDC,Sheetz Leadbetter,37.691541,-77.441465
FDC,Kersey Creek Elementary,37.691738,-77.389843
FDC,Commerce Center Kings Charter,37.692026,-77.436537
FDC,Foodlion Airpark,37.692415,-77.437277
FDC,"Neighborhood Walmart
Airpark",37.693039,-77.440262
FDC,Crescent Business Center,37.693713,-77.452736
FDC,Crescent Business Center,37.69378,-77.452339
FDC,10423 Leadbetter,37.694263,-77.443378
FDC,9424 Atlee Commerce,37.694302,-77.430207
FDC,Crescent Business Center,37.694865,-77.452057
FDC,Rea,37.694921,-77.446562
FDC,Crescent Business Center,37.694928,-77.452257
FDC,"Northridge Business Park
East Building",37.695469,-77.451262
FDC,"Northridge Business Park
West Building",37.695588,-77.452678
FDC,Goddard School Airpark,37.696314,-77.433731
FDC,Tysons Chicken,37.697056,-77.552423
FDC,Old Harley Davidson,37.697084,-77.463824
FDC,10463 Wilden Dr,37.697482,-77.451698
FDC,10463 Wilden Dr,37.697502,-77.452298
FDC,"10991 Richardson Rd
GCR Tire",37.698047,-77.441039
FDC,Pugh Lubricants,37.698089,-77.443537
FDC,10487 Lakeridge Parkway,37.698131,-77.454356
FDC,10492 Lakeridge Parkway,37.698191,-77.453846
FDC,Triton Stone,37.698225,-77.463884
FDC,FedEx Distribution Airpark,37.6995,-77.43588
FDC,James River Equipment,37.701017,-77.446595
FDC,10261 Sycamore Dr,37.701372,-77.456403
FDC,"Shred-It
FDC somewhat hidden behind bush, on opposite side of hydrant",37.701618,-77.456434
FDC,BONDIOLI & PAVESI,37.701853,-77.456262
FDC,Fesco Emergency FDC is very low in the ground,37.703048,-77.43571
FDC,"SCP Distributors FDC on Delta side, AD corner. Between gas and electric utility. FDC is not inside the fenced area. Access from parking lot of Delta exposure.",37.707144,-77.443111
FDC,Metro Sealant,37.707879,-77.443218
FDC,Bass Pro ,37.710449,-77.449426
FDC,Specialty's Our Name,37.710721,-77.441381
FDC,"11223, 11237 Leadbetter FDC on Pumphouse by pond, Pumphouse address is 11220",37.711875,-77.4429
FDC,11250 Hopson,37.713215,-77.442648
FDC,Moss/Old Dominion Window Door,37.71377,-77.443664
FDC,"Country Inn & Suites
Lakeridge Pkwy",37.717663,-77.450374
FDC,Winding Brook Shoppes II,37.71773,-77.45288
FDC,Winding Brook Shoppes I,37.718793,-77.451613
FDC,County Shop,37.720667,-77.45589
FDC,11505 North Lakeridge Pkwy,37.721064,-77.456302
FDC,11501 North Lakeridge Pkwy,37.721112,-77.455902
FDC,11520 Sun Shade Lane,37.722691,-77.454207
FDC,McGeorge RV,37.724798,-77.452591
FDC,Sheehy Ford Ashland,37.725462,-77.468349
FDC,Country Vitner,37.72573,-77.46541
FDC,International Truck,37.726826,-77.458595
FDC,Champion Window,37.728295,-77.45251
FDC,"Owens & Minor Complex
High Capacity Sitewide FDC",37.728772,-77.460938
FDC,Harley Davidson,37.72953,-77.45297
FDC,Smarter Tools,37.72973,-77.453272
FDC,Ed's Marine,37.732637,-77.470816
FDC,J.S Archer,37.741491,-77.469045
FDC,"Hanover Business Center
FDC on exterior wall beside bush directly left of door to 305D",37.742995,-77.468562
FDC,Chenault Veterinary Hospital,37.74315,-77.466077
FDC,"ILC Building 2
America's House
ILC FDC's have PIV nearby",37.74367,-77.66325
FDC,"ILC Building 1
Global Center
ILC FDC's have PIV nearby",37.74441,-77.66275
FDC,"ILC Building 11
Children's Education West
ILC FDC's have PIV nearby",37.74459,-77.6636
FDC,"Porvair FIltration
301 Business Lane",37.744895,-77.462925
FDC,"YMCA
Ashcake Rd, Ashland",37.74497,-77.478703
FDC,"ILC Building 18
Resource Center East
ILC FDC's have PIV nearby",37.74557,-77.66123
FDC,"ILC Building 37
Asia House
ILC FDC's have PIV nearby",37.74565,-77.65856
FDC,"ILC Building 18
Children's Education East
ILC FDC's have PIV nearby",37.74588,-77.66023
FDC,"Sheetz
Ashcake & Route 1",37.746179,-77.472456
FDC,"ILC Building 16
Europe House
ILC FDC's have PIV nearby",37.74642,-77.66018
FDC,"319 Business Lane
Ashland, VA",37.746612,-77.462711
FDC,"323 Business Lane
Ashland, VA",37.746837,-77.464293
FDC,"325 Business Lane
Ashland, VA",37.746864,-77.464423
FDC,310 Hill Carter Parkway,37.74864,-77.464655
FDC,"Hanover Foils FDC
This is a pump house",37.749449,-77.461041
FDC,"Ashland Junction
Delta Wing FDC",37.754358,-77.470328
FDC,"Ashland Junction
Food Lion FDC",37.754624,-77.467541
FDC,Walmart Ashland A Side,37.755219,-77.460315
FDC,Walmart Ashland,37.755629,-77.459153
FDC,Tractor Supply Ashland,37.75573,-77.46603
FDC,"Sleep Inn Ashland
80 N Cottage Green Dr",37.757264,-77.468232
FDC,"Hampton Inn Ashland
705 England St",37.757305,-77.469808
FDC,"Cracker Barrel
FDC bravo exterior wall
BC Corner",37.75769,-77.460216
FDC,Ashland Public Library,37.757833,-77.481135
FDC,Holiday Inn Ashland,37.758006,-77.461538
FDC,Verizon Telecom Ashland,37.758192,-77.476273
FDC,"Ashland Hanover Shopping Center
Suites 105-708",37.758896,-77.468336
FDC,"Ashland Hanover Shopping Center
Suites 107 - 113B FDC",37.759643,-77.468476
FDC,"RMC Facilities
FDC difficult to access and find
Go to exterior wall nearest large smoke stack
Look on exterior wall just on the bravo side of the wooden fenced area
Must hand jack around structure to FDC, apparatus access is difficult",37.75986,-77.47979
FDC,"Ashland Hanover Shopping Center
Suites 203-205 FDC",37.759918,-77.468406
FDC,201 College Ave,37.759921,-77.477908
FDC,113 College Ave,37.75996,-77.478619
FDC,Pamunkey Regional Jail,37.760115,-77.354294
FDC,"114 College Ave
Branch Building
Randolph Macon College",37.760451,-77.478022
FDC,"Copley Science Center
Randolph Macon College",37.761254,-77.475068
FDC,"Ashland Hanover Shopping Center
Suites 207-245A",37.761312,-77.468611
FDC,"Ashland Hanover Shopping Center
Grocery Store FDC",37.761398,-77.471039
FDC,"Ashland Hanover Shopping Center
Suites 247-251C",37.761507,-77.469656
FDC,Quality Inn & Suites,37.761948,-77.460758
FDC,RMC Brock Commons,37.762144,-77.477524
FDC,"Omni Park Place
101 Omni Rd",37.762271,-77.468974
FDC,Hanover Tavern FDC located under exterior porch stairs AD corner.,37.762685,-77.36759
FDC,RMC Crenshaw Gym,37.763098,-77.478266
FDC,"Birdsong Hall
RMC",37.76312,-77.47726
FDC,Hanover Communications,37.763611,-77.364825
FDC,"Brock Athletic Center
Randolph Macon College",37.763637,-77.479599
FDC,Northwest County Admin Building,37.76375,-77.367744
FDC,"RMC Irby, Jones, Olin Hall",37.763849,-77.476674
FDC,Produce Partners FDC is standalone away from the PUMPHOUSE CD corner near the treeline,37.764283,-77.457269
FDC,County Admin Building,37.764559,-77.365264
FDC,"Andrews Hall
RMC",37.764984,-77.47665
FDC,"RMC Smith, Garland, Bennet Hall",37.765131,-77.47637
FDC,"First Baptist Church Ashland
Structure has two riser rooms AD corner and C side",37.765441,-77.494026
FDC,"Skate Land Ashland
Use of FDC may block main entrance
Access behind adjacent strip mall ",37.765821,-77.471468
FDC,Hanover Courthouse,37.76648,-77.365836
FDC,Ashland Convalescence,37.767723,-77.49583
FDC,Hanover Manor,37.767785,-77.496905
FDC,"Pratt Industries
Pump House FDC",37.768175,-77.463606
FDC,Ashland Fire Co. 1,37.771042,-77.470979
FDC,Richmond Resturant,37.77154,-77.463486
FDC,Republic Distributing,37.784958,-77.464031
FDC,Vitamin Shoppe,37.785305,-77.463269
FDC,Food Lion Montpelier,37.812186,-77.662944
FDC,"DLP
Pump House
Primary Site FDC",37.818861,-77.447997
FDC,"Denny's Restaurant
King's Dominion
FDC low on exterior wall to the right of gas meters behind chest high fence",37.84327,-77.450104
FDC,King's Dominion Dorms,37.848304,-77.441781
FDC,Days Inn Kings Dominion,37.849617,-77.445394
FDC,"Country Inn & Suites
Kings Dominion",37.849669,-77.445507
FDC,"La Quinta Inn
King's Dominion",37.850047,-77.446194
FDC,16300 International St,37.851229,-77.449096
FDC,16300 International St,37.852447,-77.450217
FDC,"Rex Lumber
DOES NOT SUPPLY STRUCTURE
FDC only supplies saw dust loader",37.862908,-77.4561
First Aid,"KD, Safety, First Aid, Communications",37.840282,-77.446237
Floor Plan,Cold Harbor Elementary School,37.593322,-77.319728
Floor Plan,Mechanicsville Elementary School,37.611401,-77.378715
Floor Plan,Lee Davis High School,37.613212,-77.340199
Floor Plan,Stonewall Jackson Middle School,37.617835,-77.341003
Floor Plan,Covenant Woods,37.624518,-77.343675
Floor Plan,Battlefield Elementary School,37.626379,-77.296547
Floor Plan,Laurel Meadows Elementary School,37.627548,-77.336841
Floor Plan,Pole Green Elementary School,37.640224,-77.308795
Floor Plan,Autumn Care,37.640416,-77.356249
Floor Plan,Washington Henry Elementary School,37.645436,-77.384321
Floor Plan,Atlee High School,37.664688,-77.410301
Floor Plan,Rural Point Elementary,37.665117,-77.339244
Floor Plan,Chickahominy Middle School,37.666205,-77.411755
Floor Plan,Cool Spring Elementary School,37.669979,-77.411567
Floor Plan,Pearson Corner Elementary School,37.678055,-77.389873
Floor Plan,Oak Knoll Middle School,37.686113,-77.383908
Floor Plan,Georgetown School,37.6877,-77.3895
Floor Plan,Hanover Trade School,37.688678,-77.389702
Floor Plan,Hanover High School,37.688694,-77.385013
Floor Plan,Kersey Creek Elementary School,37.690918,-77.388897
Floor Plan,Elmont Elementary School,37.714576,-77.507451
Floor Plan,Fleet Services,37.7203,-77.4555
Floor Plan,Henry Clay Elementary School,37.756262,-77.486733
Floor Plan,South Anna Elementary School,37.761767,-77.660004
Floor Plan,School Board Offices,37.769,-77.4752
Floor Plan,John Gandy Elementary School,37.770231,-77.474266
Floor Plan,Liberty Middle School,37.780789,-77.533082
Floor Plan,Patrick Henry High School,37.78542,-77.533318
Floor Plan,Beaverdam Elementary School,37.933358,-77.641835
Floor Plan with Info,Pamunkey Regional Jail,37.760211,-77.353535
Gate ,"KD, theater ",37.83975411,-77.44665496
Gate 2,"KD, Gate 2",37.84172456,-77.44599178
Gate A1 (Pavilion),"KD, Gate Side A",37.840918,-77.441804
Gate A2 (Dominator) ,"KD, Gate Side A",37.841084,-77.444303
Gate Access,"Hanover Airport.  Gate H - Pad locked, airport has only key, use bolt cutters",37.700687,-77.429596
Gate Access,"Hanover Airport.  Gate C - Pad locked, airport has only key, use bolt cutters",37.714737,-77.443092
Gate Access,"Hanover Airport.  Gate D - Pad locked, airport has only key, use bolt cutters",37.71574,-77.443092
Gate Access,"Hanover Airport.  Gate E - Pad locked, airport has only key, use bolt cutters",37.717403,-77.443581
Gate Access  Radio Control,Hanover Airport - Gate B,37.70808,-77.439499
Gate B ,"KD, pedestrian gate",37.83858908,-77.44054221
Gate B2 (Pavilion),"KD, between pavilion and amphitheater ",37.84177566,-77.44023342
Gate C Rebel Yell ,"KD, Under Rebel Yell",37.83726807,-77.44461548
Gate C Ricochet,"KD, ",37.83648563,-77.4453732
Gate D,"KD, Vehicle drive through go karts ",37.83822527,-77.44730808
Heritage Green Floor Plan,,37.62384156,-77.34241304
HR Building ,"KD, Human Resources",37.84132369,-77.44634081
Hydrant,Hydrant,37.4619,-77.285
Hydrant,Hydrant,37.4647,-77.2846
Hydrant,Hydrant,37.4647,-77.2846
Hydrant,Fairmount Christian Church c/d,37.58262407,-77.3222075
Hydrant,Fairmount Christian Church side B,37.58283663,-77.32262593
Hydrant,Fairmount Christian Church a/b,37.58326679,-77.32324149
Hydrant,Brandywine,37.58335903,-77.27971106
Hydrant,Route 156 Water Transmission Main Parts A and B,37.58345686,-77.29168929
Hydrant,Route 156 Water Transmission Main Parts A and B,37.5835092,-77.29025901
Hydrant,Fairmount Christian Church,37.58429184,-77.32478041
Hydrant,Route 156 Water Transmission Main Parts A and B,37.58479173,-77.28725331
Hydrant,Creighton Road Water Transmission Main,37.58550856,-77.32415838
Hydrant,Brandywine,37.58592664,-77.28038853
Hydrant,Sledd Run Section A & B,37.5862955,-77.32828702
Hydrant,Route 156 Water Transmission Main Parts A and B,37.58651041,-77.30702819
Hydrant,Sledd Run Section A & B,37.58652197,-77.32561148
Hydrant,High Point Farms Section O,37.58655896,-77.33439007
Hydrant,Route 156 Water Transmission Main Parts A and B,37.58656884,-77.29419339
Hydrant,Route 156 Water Transmission Main Parts A and B,37.58683508,-77.30065338
Hydrant,High Point Farms Section N,37.58690851,-77.33624552
Hydrant,Creighton Road Water Transmission Main,37.58704759,-77.32210922
Hydrant,Route 156 Water Transmission Main Parts A and B,37.58712537,-77.30330803
Hydrant,Route 156 Water Transmission Main Parts A and B,37.58721844,-77.31006515
Hydrant,Route 156 Water Transmission Main Parts A and B,37.58733203,-77.28414832
Hydrant,Sledd Run Section A & B,37.58741775,-77.32828036
Hydrant,Route 156 Water Transmission Main Parts A and B,37.58756931,-77.29634262
Hydrant,Sledd Run Section A & B,37.5877212,-77.32579124
Hydrant,High Point Farms Section N,37.58773016,-77.33603012
Hydrant,Brandywine,37.58782027,-77.28125679
Hydrant,Creighton Road Water Transmission Main,37.58815563,-77.32060438
Hydrant,Sledd Run Section A & B,37.58837048,-77.32304324
Hydrant,Route 156 Water Transmission Main Parts A and B,37.58844648,-77.31325161
Hydrant,High Point Farms Section O,37.58854934,-77.33183538
Hydrant,High Point Farms Section J,37.58891806,-77.32896944
Hydrant,High Point Farms Section J,37.58903183,-77.33410591
Hydrant,Route 156 Water Transmission Main Parts A and B,37.58909935,-77.27909005
Hydrant,Creighton Road Water Transmission Main,37.58935999,-77.318917
Hydrant,High Point Farms Section I,37.58952454,-77.33127118
Hydrant,High Point Farms Section I,37.58963224,-77.33277487
Hydrant,Cold Harbor Farms Waterline Project,37.58970816,-77.31550365
Hydrant,High Point Farms Section K,37.58973975,-77.33839626
Hydrant,Route 156 Water Transmission Main Parts A and B,37.58974312,-77.27662516
Hydrant,Sledd Run Section A & B,37.5897529,-77.3255642
Hydrant,High Point Farms Section I,37.58978862,-77.33523456
Hydrant,High Point Farms Section D and E,37.58990245,-77.32800362
Hydrant,Mill Valley Section 2,37.59050199,-77.36218696
Hydrant,High Point Farms Section J,37.59056812,-77.33705391
Hydrant,High Point Farms Section D and E,37.59075933,-77.33084082
Hydrant,Cold Harbor Farms Waterline Project,37.59076865,-77.31742346
Hydrant,High Point Farms Section I,37.59094925,-77.3337386
Hydrant,High Point Farms Section K,37.59109801,-77.33963509
Hydrant,Bruce Estates Section 1,37.59111645,-77.35098832
Hydrant,Mill Valley Section 2,37.59130363,-77.3590884
Hydrant,6711 Cold Harbor Road,37.591314,-77.319374
Hydrant,Mill Valley Section 3,37.59133949,-77.36269232
Hydrant,Bruce Estates Section 1,37.59150746,-77.351914
Hydrant,High Point Farms Section D and E,37.5916013,-77.32616428
Hydrant,Cold Harbor Farms Waterline Project,37.59162439,-77.31390657
Hydrant,Cold Harbor Farms Waterline Project,37.59201365,-77.31162522
Hydrant,Mill Valley Section 3,37.5920151,-77.36376571
Hydrant,High Point Farms Section D and E,37.59209768,-77.32925873
Hydrant,Bruce Estates Section 2,37.59217105,-77.3548682
Hydrant,Bruce Estates Section 1,37.59217445,-77.35032532
Hydrant,Mill Valley Section 3,37.5922477,-77.36027052
Hydrant,Bruce Estates Section 1,37.59258136,-77.35284181
Hydrant,Villages of Beaverdam,37.59265966,-77.35991818
Hydrant,Mill Valley Section 1,37.59280241,-77.36458606
Hydrant,Cold Harbor Elementary School,37.59280541,-77.32098646
Hydrant,Milton Woods at High Point Farms Section Q,37.59293972,-77.33516022
Hydrant,Milton Woods at High Point Farms Section Q,37.59298176,-77.33812365
Hydrant,Bruce Estates Section 1,37.59311571,-77.35100479
Hydrant,Cold Harbor Elementary School,37.59322152,-77.31917712
Hydrant,Milton Woods at High Point Farms Section Q,37.59322267,-77.33648691
Hydrant,High Point Farms Section D and E,37.59339387,-77.32492969
Hydrant,High Point Farms Section L,37.59348245,-77.34356341
Hydrant,High Point Farms Section L,37.5935842,-77.34218039
Hydrant,Cold Harbor Farms Waterline Project,37.59360844,-77.31183824
Hydrant,Cold Harbor Elementary School,37.59361827,-77.32048751
Hydrant,Villages of Beaverdam,37.59373939,-77.36237682
Hydrant,Chickahominy Bluff Apartments,37.59383027,-77.36764397
Hydrant,Mill Valley Section 1,37.59393922,-77.36457987
Hydrant,Chickahominy Bluff Apartments,37.59421872,-77.36951771
Hydrant,LeReve Manor Section 5,37.594248,-77.32304335
Hydrant,Oakley Hill Section B,37.59444856,-77.33957765
Hydrant,Oakley Hill Section B,37.59476648,-77.3380197
Hydrant,Yorke Pointe,37.59476987,-77.33121546
Hydrant,Bruce Estates Section 1,37.59478999,-77.3535348
Hydrant,Oakley Hill Section B,37.5949632,-77.33676813
Hydrant,Beaverdam Park,37.59503639,-77.36263289
Hydrant,Beaverdam Park,37.59512201,-77.36404079
Hydrant,Bruce Estates Section 2,37.59515462,-77.3571946
Hydrant,Yorke Pointe,37.59515833,-77.33236474
Hydrant,Cold Harbor Meadows Section 3,37.59517523,-77.37174881
Hydrant,Oakley Hill Section B,37.59529152,-77.34122425
Hydrant,Hunter's Woods Section B,37.59534468,-77.36600173
Hydrant,Hunter's Woods Section B,37.59536739,-77.36548013
Hydrant,High Point Farms Section M,37.59539732,-77.34402418
Hydrant,Beaverdam Bluffs,37.59540873,-77.36013965
Hydrant,Yorke Pointe,37.59543208,-77.33431566
Hydrant,Lynnroy,37.59547434,-77.36143802
Hydrant,LeReve Manor Section 3,37.59549838,-77.32445444
Hydrant,Mill Trace Village Section 1,37.59557018,-77.3505608
Hydrant,LeReve Manor Section 5,37.59565969,-77.32164091
Hydrant,Field Observation,37.59567935,-77.36716034
Hydrant,Cold Harbor Meadows Section 3,37.59584933,-77.37299647
Hydrant,LeReve Manor Section 3,37.59587381,-77.32575058
Hydrant,LeReve Manor Section 9,37.59588796,-77.32962676
Hydrant,8225 Mechanicsville Turnpike,37.595943,-77.381783
Hydrant,Mechanicsville Sanitary District Water,37.59595948,-77.38235255
Hydrant,Cold Harbor Meadows Section 2,37.59597828,-77.36966262
Hydrant,Stonewall Parkway Centre,37.5960078,-77.37364307
Hydrant,Cold Harbor Meadows Section 1,37.59623975,-77.36913561
Hydrant,Mill Trace Village Section 1,37.59630535,-77.35128866
Hydrant,Hunter's Woods Section B,37.59646445,-77.36508423
Hydrant,High Point Farms Section M,37.59650371,-77.34658077
Hydrant,Route 1250,37.59653439,-77.3748041
